"id","invoice_id","branch","city","customer_type","gender","product_line","unit_price","quantity","tax_5_percent","total","date","time","payment","cogs","gross_income","rating","product"
1968,"632-32-4574",B,Mandalay,Normal,Male,Sports and travel,75.92,8,30.368,637.728,"10/20/2022","14:14",Cash,607.36,30.368,5.5,
1969,"760-90-2357",A,Yangon,Member,Male,Electronic accessories,74.51,6,22.353,469.413,"10/20/2022","15:08",Ewallet,447.06,22.353,5,
1970,"213-72-6612",A,Yangon,Normal,Male,Food and beverages,43.25,2,4.325,90.825,"10/20/2022","15:56",Cash,86.5,4.325,6.2,
1971,"537-72-0426",C,Naypyitaw,Member,Male,Fashion accessories,70.99,10,35.495,745.395,"10/20/2022","16:28",Cash,709.9,35.495,5.7,
1972,"102-06-2002",C,Naypyitaw,Member,Male,Sports and travel,25.25,5,6.3125,132.5625,"10/20/2022","17:52",Cash,126.25,6.3125,6.1,
1973,"142-63-6033",B,Mandalay,Normal,Male,Home and lifestyle,92.36,5,23.09,484.89,"10/20/2022","19:17",Ewallet,461.8,23.09,4.9,
1974,"182-88-2763",B,Mandalay,Member,Male,Food and beverages,79.91,3,11.9865,251.7165,"10/20/2022","19:28",Credit card,239.73,11.9865,5,
1975,"436-54-4512",A,Yangon,Member,Female,Food and beverages,91.61,1,4.5805,96.1905,"10/20/2022","19:44",Cash,91.61,4.5805,9.8,
1976,"574-31-8277",B,Mandalay,Member,Male,Fashion accessories,33.63,1,1.6815,35.3115,"10/20/2022","19:55",Cash,33.63,1.6815,5.6,
1977,"828-61-5674",A,Yangon,Member,Male,Sports and travel,44.02,10,22.01,462.21,"10/20/2022","19:57",Credit card,440.2,22.01,9.6,
1978,"527-09-6272",A,Yangon,Member,Female,Electronic accessories,28.45,5,7.1125,149.3625,"10/21/2022","10:17",Credit card,142.25,7.1125,9.1,
1979,"512-98-1403",A,Yangon,Member,Female,Electronic accessories,26.48,3,3.972,83.412,"10/21/2022","10:40",Ewallet,79.44,3.972,4.7,
1980,"438-01-4015",B,Mandalay,Member,Female,Sports and travel,49.49,4,9.898,207.858,"10/21/2022","15:25",Ewallet,197.96,9.898,6.6,
1981,"448-61-3783",A,Yangon,Normal,Female,Electronic accessories,90.02,8,36.008,756.168,"10/21/2022","16:08",Credit card,720.16,36.008,4.5,
1982,"827-26-2100",A,Yangon,Member,Male,Home and lifestyle,33.84,9,15.228,319.788,"10/21/2022","16:21",Ewallet,304.56,15.228,8.8,
1983,"500-02-2261",C,Naypyitaw,Normal,Female,Food and beverages,57.29,6,17.187,360.927,"10/21/2022","17:04",Ewallet,343.74,17.187,5.9,
1984,"674-56-6360",A,Yangon,Normal,Male,Electronic accessories,95.15,1,4.7575,99.9075,"10/22/2022","14:00",Cash,95.15,4.7575,6,
1985,"550-84-8664",A,Yangon,Normal,Male,Sports and travel,85.91,5,21.4775,451.0275,"10/22/2022","14:33",Credit card,429.55,21.4775,8.6,
1986,"616-24-2851",B,Mandalay,Member,Female,Fashion accessories,17.87,4,3.574,75.054,"10/22/2022","14:42",Ewallet,71.48,3.574,6.5,
1987,"802-43-8934",A,Yangon,Normal,Male,Home and lifestyle,18.28,1,0.914,19.194,"10/22/2022","15:05",Credit card,18.28,0.914,8.3,
1988,"554-53-3790",B,Mandalay,Normal,Male,Sports and travel,37.02,6,11.106,233.226,"10/22/2022","18:33",Cash,222.12,11.106,4.5,
1989,"886-18-2897",A,Yangon,Normal,Female,Food and beverages,56.56,5,14.14,296.94,"10/22/2022","19:06",Credit card,282.8,14.14,4.5,
1990,"227-03-5010",A,Yangon,Member,Female,Home and lifestyle,52.59,8,21.036,441.756,"10/22/2022","19:20",Credit card,420.72,21.036,8.5,
1991,"394-30-3170",B,Mandalay,Member,Female,Sports and travel,88.43,8,35.372,742.812,"10/22/2022","19:35",Credit card,707.44,35.372,4.3,
1992,"472-15-9636",A,Yangon,Normal,Male,Home and lifestyle,50.93,8,20.372,427.812,"10/22/2022","19:36",Ewallet,407.44,20.372,9.2,
1993,"630-74-5166",A,Yangon,Normal,Male,Sports and travel,62.13,6,18.639,391.419,"10/22/2022","20:19",Cash,372.78,18.639,7.4,
1994,"856-22-8149",A,Yangon,Normal,Female,Home and lifestyle,25.29,1,1.2645,26.5545,"10/23/2022","10:13",Ewallet,25.29,1.2645,6.1,
1995,"865-92-6136",A,Yangon,Normal,Male,Food and beverages,52.75,3,7.9125,166.1625,"10/23/2022","10:16",Ewallet,158.25,7.9125,9.3,
1996,"851-28-6367",A,Yangon,Member,Male,Sports and travel,15.5,10,7.75,162.75,"10/23/2022","10:55",Ewallet,155,7.75,8,
1997,"733-29-1227",C,Naypyitaw,Normal,Male,Home and lifestyle,55.61,7,19.4635,408.7335,"10/23/2022","12:41",Cash,389.27,19.4635,8.5,
1998,"884-80-6021",A,Yangon,Member,Female,Electronic accessories,73.47,10,36.735,771.435,"10/23/2022","13:14",Ewallet,734.7,36.735,9.5,
1999,"474-33-8305",C,Naypyitaw,Member,Male,Fashion accessories,67.39,7,23.5865,495.3165,"10/23/2022","13:23",Ewallet,471.73,23.5865,6.9,
2000,"333-73-7901",C,Naypyitaw,Normal,Female,Health and beauty,54.92,8,21.968,461.328,"10/23/2022","13:24",Ewallet,439.36,21.968,7.6,
2001,"386-27-7606",C,Naypyitaw,Member,Female,Home and lifestyle,81.2,7,28.42,596.82,"10/23/2022","15:59",Credit card,568.4,28.42,8.1,
2002,"795-49-7276",A,Yangon,Normal,Male,Fashion accessories,37.15,4,7.43,156.03,"10/23/2022","18:59",Ewallet,148.6,7.43,8.3,
2003,"407-63-8975",A,Yangon,Normal,Male,Food and beverages,73.88,6,22.164,465.444,"10/23/2022","19:16",Ewallet,443.28,22.164,4.4,
2004,"608-96-3517",B,Mandalay,Member,Female,Fashion accessories,91.54,4,18.308,384.468,"10/23/2022","19:20",Credit card,366.16,18.308,4.8,
2005,"468-88-0009",A,Yangon,Member,Male,Home and lifestyle,65.94,4,13.188,276.948,"10/24/2022","10:29",Cash,263.76,13.188,6,
2006,"588-01-7461",C,Naypyitaw,Normal,Female,Food and beverages,33.98,9,15.291,321.111,"10/24/2022","10:43",Cash,305.82,15.291,4.2,
2007,"641-62-7288",B,Mandalay,Normal,Male,Home and lifestyle,99.92,6,29.976,629.496,"10/24/2022","13:33",Ewallet,599.52,29.976,7.1,
2008,"835-16-0096",C,Naypyitaw,Member,Male,Sports and travel,14.7,5,3.675,77.175,"10/24/2022","13:48",Ewallet,73.5,3.675,8.5,
2009,"851-98-3555",B,Mandalay,Normal,Female,Health and beauty,82.88,5,20.72,435.12,"10/24/2022","14:08",Credit card,414.4,20.72,6.6,
2010,"334-64-2006",A,Yangon,Member,Female,Home and lifestyle,70.32,2,7.032,147.672,"10/24/2022","14:22",Ewallet,140.64,7.032,9.6,
2011,"593-95-4461",C,Naypyitaw,Member,Male,Home and lifestyle,74.86,1,3.743,78.603,"10/24/2022","14:49",Cash,74.86,3.743,6.9,
2012,"118-62-1812",C,Naypyitaw,Member,Female,Home and lifestyle,78.38,4,15.676,329.196,"10/24/2022","17:56",Cash,313.52,15.676,7.9,
2013,"725-67-2480",B,Mandalay,Member,Female,Fashion accessories,58.75,6,17.625,370.125,"10/24/2022","18:14",Credit card,352.5,17.625,5.9,
2014,"538-22-0304",C,Naypyitaw,Normal,Male,Electronic accessories,64.95,10,32.475,681.975,"10/24/2022","18:27",Cash,649.5,32.475,5.2,
2015,"560-30-5617",B,Mandalay,Normal,Female,Sports and travel,24.77,5,6.1925,130.0425,"10/24/2022","18:27",Cash,123.85,6.1925,8.5,
2016,"362-58-8315",C,Naypyitaw,Normal,Male,Fashion accessories,76.52,5,19.13,401.73,"10/25/2022","10:23",Cash,382.6,19.13,9.9,
2017,"340-66-0321",A,Yangon,Member,Male,Electronic accessories,36.36,4,7.272,152.712,"10/25/2022","13:07",Cash,145.44,7.272,7.6,
2018,"156-95-3964",A,Yangon,Normal,Female,Food and beverages,55.39,4,11.078,232.638,"10/25/2022","15:19",Ewallet,221.56,11.078,8,
2019,"366-43-6862",B,Mandalay,Normal,Male,Electronic accessories,52.89,4,10.578,222.138,"10/25/2022","16:32",Ewallet,211.56,10.578,6.7,
2020,"282-35-2475",B,Mandalay,Normal,Female,Sports and travel,93.31,2,9.331,195.951,"10/25/2022","17:53",Cash,186.62,9.331,6.3,
2021,"605-03-2706",A,Yangon,Normal,Female,Health and beauty,15.8,3,2.37,49.77,"10/25/2022","18:02",Cash,47.4,2.37,9.5,
2022,"699-14-3026",C,Naypyitaw,Normal,Male,Electronic accessories,85.39,7,29.8865,627.6165,"10/25/2022","18:30",Ewallet,597.73,29.8865,4.1,
2023,"134-75-2619",A,Yangon,Member,Male,Electronic accessories,19.32,7,6.762,142.002,"10/25/2022","18:51",Cash,135.24,6.762,6.9,
2024,"110-05-6330",C,Naypyitaw,Normal,Female,Food and beverages,39.43,6,11.829,248.409,"10/25/2022","20:18",Credit card,236.58,11.829,9.4,
2025,"236-27-1144",C,Naypyitaw,Normal,Female,Food and beverages,16.31,9,7.3395,154.1295,"10/26/2022","10:31",Ewallet,146.79,7.3395,8.4,
2026,"734-91-1155",B,Mandalay,Normal,Female,Electronic accessories,45.71,3,6.8565,143.9865,"10/26/2022","10:34",Credit card,137.13,6.8565,7.7,
2027,"449-27-2918",B,Mandalay,Member,Female,Sports and travel,39.12,1,1.956,41.076,"10/26/2022","11:02",Credit card,39.12,1.956,9.6,
2028,"587-73-4862",A,Yangon,Member,Female,Health and beauty,10.69,5,2.6725,56.1225,"10/26/2022","11:07",Ewallet,53.45,2.6725,7.6,
2029,"797-88-0493",A,Yangon,Normal,Female,Health and beauty,64.27,4,12.854,269.934,"10/26/2022","13:54",Cash,257.08,12.854,7.7,
2030,"859-97-6048",C,Naypyitaw,Member,Male,Electronic accessories,84.25,2,8.425,176.925,"10/26/2022","14:13",Credit card,168.5,8.425,5.3,
2031,"848-24-9445",C,Naypyitaw,Member,Male,Health and beauty,43.7,2,4.37,91.77,"10/26/2022","18:03",Cash,87.4,4.37,4.9,
2032,"760-53-9233",A,Yangon,Member,Male,Fashion accessories,41.28,3,6.192,130.032,"10/26/2022","18:37",Credit card,123.84,6.192,8.5,
2033,"163-56-7055",C,Naypyitaw,Member,Male,Fashion accessories,48.71,1,2.4355,51.1455,"10/26/2022","19:20",Cash,48.71,2.4355,4.1,
2034,"487-79-6868",B,Mandalay,Member,Female,Home and lifestyle,12.29,9,5.5305,116.1405,"10/26/2022","19:28",Credit card,110.61,5.5305,8,
2035,"807-34-3742",A,Yangon,Normal,Male,Fashion accessories,52.38,1,2.619,54.999,"10/26/2022","19:44",Cash,52.38,2.619,5.8,
2036,"411-77-0180",A,Yangon,Member,Male,Electronic accessories,72.2,7,25.27,530.67,"10/26/2022","20:14",Ewallet,505.4,25.27,4.3,
2037,"595-94-9924",A,Yangon,Member,Female,Health and beauty,27.73,5,6.9325,145.5825,"10/26/2022","20:21",Credit card,138.65,6.9325,4.2,
2038,"702-83-5291",C,Naypyitaw,Member,Male,Fashion accessories,99.82,9,44.919,943.299,"10/27/2022","10:43",Cash,898.38,44.919,6.6,
2039,"106-35-6779",A,Yangon,Member,Male,Home and lifestyle,44.34,2,4.434,93.114,"10/27/2022","11:26",Cash,88.68,4.434,5.8,
2040,"238-49-0436",A,Yangon,Normal,Male,Health and beauty,32.46,8,12.984,272.664,"10/27/2022","13:48",Credit card,259.68,12.984,4.9,
2041,"278-86-2735",A,Yangon,Normal,Female,Food and beverages,52.34,3,7.851,164.871,"10/27/2022","14:03",Cash,157.02,7.851,9.2,
2042,"794-32-2436",B,Mandalay,Member,Male,Electronic accessories,55.67,2,5.567,116.907,"10/27/2022","15:08",Ewallet,111.34,5.567,6,
2043,"186-71-5196",A,Yangon,Member,Female,Food and beverages,79.54,2,7.954,167.034,"10/27/2022","16:30",Ewallet,159.08,7.954,6.2,
2044,"176-64-7711",B,Mandalay,Normal,Male,Food and beverages,32.32,3,4.848,101.808,"10/27/2022","19:11",Credit card,96.96,4.848,4.3,
2045,"423-57-2993",B,Mandalay,Normal,Male,Sports and travel,93.39,6,28.017,588.357,"10/27/2022","19:18",Ewallet,560.34,28.017,10,
2046,"313-66-9943",B,Mandalay,Member,Female,Food and beverages,29.15,3,4.3725,91.8225,"10/27/2022","20:29",Credit card,87.45,4.3725,7.3,
2047,"633-44-8566",A,Yangon,Member,Male,Food and beverages,49.38,7,17.283,362.943,"10/27/2022","20:35",Credit card,345.66,17.283,7.3,
2048,"633-09-3463",C,Naypyitaw,Normal,Female,Electronic accessories,47.65,3,7.1475,150.0975,"10/28/2022","12:58",Credit card,142.95,7.1475,9.5,
2049,"573-58-9734",B,Mandalay,Normal,Female,Fashion accessories,30.37,3,4.5555,95.6655,"10/28/2022","13:41",Ewallet,91.11,4.5555,5.1,
2050,"266-76-6436",C,Naypyitaw,Member,Female,Food and beverages,38.6,3,5.79,121.59,"10/28/2022","13:57",Ewallet,115.8,5.79,7.5,
2051,"420-97-3340",A,Yangon,Normal,Female,Food and beverages,71.68,3,10.752,225.792,"10/28/2022","15:30",Credit card,215.04,10.752,9.2,
2052,"470-32-9057",A,Yangon,Member,Male,Food and beverages,51.34,5,12.835,269.535,"10/28/2022","15:31",Credit card,256.7,12.835,9.1,
2053,"857-16-3520",A,Yangon,Member,Female,Fashion accessories,71.46,7,25.011,525.231,"10/28/2022","16:06",Ewallet,500.22,25.011,4.5,
2054,"212-62-1842",A,Yangon,Normal,Male,Food and beverages,58.26,6,17.478,367.038,"10/28/2022","16:44",Cash,349.56,17.478,9.9,
2055,"531-80-1784",A,Yangon,Normal,Male,Electronic accessories,26.02,7,9.107,191.247,"10/28/2022","17:38",Cash,182.14,9.107,5.1,
2056,"544-32-5024",C,Naypyitaw,Member,Female,Food and beverages,49.79,4,9.958,209.118,"10/28/2022","19:16",Credit card,199.16,9.958,6.4,
2057,"333-23-2632",A,Yangon,Member,Male,Health and beauty,10.08,7,3.528,74.088,"10/28/2022","20:14",Cash,70.56,3.528,4.2,
2058,"766-85-7061",B,Mandalay,Normal,Male,Health and beauty,87.87,10,43.935,922.635,"10/29/2022","10:25",Ewallet,878.7,43.935,5.1,
2059,"186-79-9562",B,Mandalay,Normal,Male,Health and beauty,71.77,7,25.1195,527.5095,"10/29/2022","14:06",Cash,502.39,25.1195,8.9,
2060,"291-21-5991",B,Mandalay,Member,Male,Health and beauty,61.29,5,15.3225,321.7725,"10/29/2022","14:28",Cash,306.45,15.3225,7,
2061,"727-75-6477",C,Naypyitaw,Normal,Male,Electronic accessories,28.84,4,5.768,121.128,"10/29/2022","14:44",Cash,115.36,5.768,6.4,
2062,"425-85-2085",B,Mandalay,Member,Male,Health and beauty,54.86,5,13.715,288.015,"10/29/2022","16:48",Ewallet,274.3,13.715,9.8,
2063,"218-59-9410",A,Yangon,Member,Female,Home and lifestyle,72.42,3,10.863,228.123,"10/29/2022","16:54",Ewallet,217.26,10.863,8.2,
2064,"267-62-7380",C,Naypyitaw,Member,Male,Electronic accessories,82.34,10,41.17,864.57,"10/29/2022","19:12",Ewallet,823.4,41.17,4.3,
2065,"829-34-3910",A,Yangon,Normal,Female,Health and beauty,71.38,10,35.69,749.49,"10/29/2022","19:21",Cash,713.8,35.69,5.7,
2066,"361-85-2571",A,Yangon,Normal,Female,Sports and travel,89.48,5,22.37,469.77,"10/30/2022","10:18",Cash,447.4,22.37,7.4,
2067,"291-55-6563",A,Yangon,Member,Female,Home and lifestyle,34.42,6,10.326,216.846,"10/30/2022","12:45",Ewallet,206.52,10.326,7.5,
2068,"115-38-7388",C,Naypyitaw,Member,Female,Fashion accessories,10.18,8,4.072,85.512,"10/30/2022","12:51",Credit card,81.44,4.072,9.5,
2069,"286-01-5402",A,Yangon,Normal,Female,Sports and travel,40.23,7,14.0805,295.6905,"10/30/2022","13:22",Cash,281.61,14.0805,9.6,
2070,"743-04-1105",B,Mandalay,Member,Male,Health and beauty,97.22,9,43.749,918.729,"10/30/2022","14:43",Ewallet,874.98,43.749,6,
2071,"778-89-7974",C,Naypyitaw,Normal,Male,Health and beauty,70.21,6,21.063,442.323,"10/30/2022","14:58",Cash,421.26,21.063,7.4,
2072,"642-61-4706",B,Mandalay,Member,Male,Food and beverages,93.4,2,9.34,196.14,"10/30/2022","16:34",Cash,186.8,9.34,5.5,
2073,"676-39-6028",A,Yangon,Member,Female,Electronic accessories,64.44,5,16.11,338.31,"10/30/2022","17:04",Cash,322.2,16.11,6.6,
2074,"731-59-7531",B,Mandalay,Member,Male,Health and beauty,72.57,8,29.028,609.588,"10/30/2022","17:58",Cash,580.56,29.028,4.6,
2075,"131-15-8856",C,Naypyitaw,Member,Female,Food and beverages,72.52,8,29.008,609.168,"10/30/2022","19:26",Credit card,580.16,29.008,4,
2076,"364-34-2972",C,Naypyitaw,Member,Male,Electronic accessories,96.82,3,14.523,304.983,"10/30/2022","20:37",Cash,290.46,14.523,6.7,
